TrackName,type_of_device,configuration,microphone,recorder,sample_rate,Recordist_first_name,Recordist_last_name,recording_date,recording_time,recording_length,Audio_file,SubjectName,subject_importance,quality_rating,Species_short_name,Subject_species,sex,age_class,identified_by,certainty_of_species,latitude_degrees,latitude_minutes,latitude_seconds,latitude_orientation,longitude_degrees,longitude_minutes,longitude_seconds,longitude_orientation,elevation,Distance_from_marker,position,Marker,Area,Region,country,state_or_province,vegetation_type,Analysis,Analysis_date,Analysis_method,number_of_phrases,Textgrid_file,Keycode_file
tFTANN1405-1740,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,6/21/2014,7:21:00,0:02:15,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/Jun/1740.WAV,RYA,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,38,29,15.7,,120,37,48,,729,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,44,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/Jun/1740.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1741,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,6/21/2014,7:46:00,0:16:28,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/Jun/1741.WAV,RYA,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,38,29,15.7,,120,37,48,,729,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,163,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/Jun/1741.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1742,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,6/21/2014,7:52:00,0:05:57,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/Jun/1742.WAV,AOBu,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,38,29,12.7,,120,37,51.1,,736,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,14,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/Jun/1742.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1743,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,6/21/2014,8:10:00,0:13:01,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/Jun/1743.WAV,RYA,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,38,29,15.7,,120,37,48,,729,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,191,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/Jun/1743.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1747,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,6/21/2014,10:09:00,0:16:15,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/Jun/1747.WAV,YAW,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,38,29,14.3,,120,37,37.8,W,791,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,134,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/Jun/1747.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1748,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,6/21/2014,10:32:00,0:11:46,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/Jun/1748.WAV,WABk,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,38,29,12.2,,120,37,33.8,,794,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,162,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/Jun/1748.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1750,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,6/21/2014,10:36:00,0:02:36,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/Jun/1750.WAV,WABk,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,38,29,12.2,,120,37,33.8,,794,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,23,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/Jun/1750.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1751,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,6/21/2014,10:54:00,0:17:13,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/Jun/1751.WAV,?,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,,,,,,,,,,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,350,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/Jun/1751.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1752,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,6/21/2014,11:31:00,0:36:05,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/Jun/1752.WAV,WABk,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,38,29,12.2,,120,37,33.8,,794,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,56,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/Jun/1752.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1754,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,6/22/2014,8:12:00,1:06:42,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/Jun/1754.WAV,AGO,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,38,29,21.9,,120,37,41.2,,733,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,177,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/Jun/1754.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1757,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,6/22/2014,8:45:00,0:12:04,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/Jun/1757.WAV,YAW,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,38,29,14.3,,120,37,37.8,W,791,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,216,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/Jun/1757.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1758,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,6/22/2014,8:52:00,0:04:23,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/Jun/1758.WAV,WABk,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,38,29,12.2,,120,37,33.8,,794,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,48,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/Jun/1758.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1761,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,6/22/2014,9:05:00,0:06:47,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/Jun/1761.WAV,ORA,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,38,29,8.9,,120,37,34.8,,813,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,105,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/Jun/1761.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1762,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,6/22/2014,9:15:00,0:09:38,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/Jun/1762.WAV,ORA,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,38,29,8.9,,120,37,34.8,,813,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,173,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/Jun/1762.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1763,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,6/22/2014,9:19:00,0:03:28,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/Jun/1763.WAV,ORA,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,38,29,8.9,,120,37,34.8,,813,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,41,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/Jun/1763.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1764,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,6/22/2014,9:33:00,0:13:41,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/Jun/1764.WAV,ORA,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,38,29,8.9,,120,37,34.8,,813,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,172,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/Jun/1764.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1765,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,6/22/2014,9:45:00,0:06:30,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/Jun/1765.WAV,WABk,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,38,29,12.2,,120,37,33.8,,794,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,67,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/Jun/1765.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1766,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,6/22/2014,9:59:00,0:12:47,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/Jun/1766.WAV,?,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,,,,,,,,,,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,22,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/Jun/1766.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1767,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,6/22/2014,10:05:00,0:04:09,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/Jun/1767.WAV,New unbanded,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,38,29,13,,120,37,33,E,780,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,53,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/Jun/1767.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1768,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,6/22/2014,10:07:00,0:00:37,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/Jun/1768.WAV,?,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,,,,,,,,,,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,20,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/Jun/1768.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1769,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,6/22/2014,10:14:00,0:05:31,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/Jun/1769.WAV,New unbanded,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,38,29,13,,120,37,33,E,780,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,80,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/Jun/1769.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1770,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,6/22/2014,10:24:00,0:04:37,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/Jun/1770.WAV,WABk,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,38,29,12.2,,120,37,33.8,,794,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,78,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/Jun/1770.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1772,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,6/23/2014,6:40:00,0:09:55,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/Jun/1772.WAV,Mosquito Ridge 1,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,39,4,20,,120,33,38,,1698,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,25,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/Jun/1772.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1773,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,6/23/2014,6:52:00,0:05:13,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/Jun/1773.WAV,Mosquito Ridge 1,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,39,4,20,,120,33,38,,1698,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,12,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/Jun/1773.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1776,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,6/23/2014,7:17:00,0:08:23,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/Jun/1776.WAV,Mosquito Ridge 2,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,39,4,58,N,120,33,5,,1759,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,57,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/Jun/1776.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1777,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,6/23/2014,7:19:00,0:00:45,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/Jun/1777.WAV,Mosquito Ridge 2,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,39,4,58,N,120,33,5,,1759,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,19,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/Jun/1777.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1778,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,6/23/2014,7:22:00,0:02:26,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/Jun/1778.WAV,Mosquito Ridge 2,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,39,4,58,N,120,33,5,,1759,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,22,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/Jun/1778.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1779,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,6/23/2014,7:28:00,0:05:36,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/Jun/1779.WAV,Mosquito Ridge 2,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,39,4,58,N,120,33,5,,1759,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,117,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/Jun/1779.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1780,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,6/23/2014,7:34:00,0:04:32,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/Jun/1780.WAV,Mosquito Ridge 3,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,39,4,52,,120,33,1,E,1775,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,130,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/Jun/1780.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1781,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,6/23/2014,7:36:00,0:00:45,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/Jun/1781.WAV,Mosquito Ridge 3,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,39,4,52,,120,33,1,E,1775,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,14,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/Jun/1781.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1782,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,6/23/2014,7:39:00,0:02:15,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/Jun/1782.WAV,Mosquito Ridge 3,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,39,4,52,,120,33,1,E,1775,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,54,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/Jun/1782.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1783,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,6/23/2014,7:43:00,0:03:46,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/Jun/1783.WAV,Mosquito Ridge 3,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,39,4,52,,120,33,1,E,1775,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,33,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/Jun/1783.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1784,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,6/23/2014,7:49:00,0:04:48,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/Jun/1784.WAV,Mosquito Ridge 3,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,39,4,52,,120,33,1,E,1775,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,91,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/Jun/1784.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1785,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,6/23/2014,8:00:00,0:05:26,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/Jun/1785.WAV,Mosquito Ridge 4,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,39,4,44,,120,32,57,W,1761,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,94,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/Jun/1785.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1787,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,6/23/2014,8:19:00,0:03:11,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/Jun/1787.WAV,Mosquito Ridge 2,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,39,4,58,N,120,33,5,,1759,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,86,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/Jun/1787.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
